TestDate,UID,Device ID,Site,Vt,gm,Subthreshold,Sat Mobility,Mobility_0.5,Mobility_0.2,Mobility_0.1,Lambda_20,Vt_10,gm_10,Subthreshold_10,On_Off_20x0,On_Off_20xN15,IG_N5,IG_20,Lambda_15,Lambda_10,Idrive,Ileak,VD_Offset,VD_Resistance,VD_Intercept,R_Inf,Hysteresis_S,Ireverse
2015-10-12 11:41:14,X0_Y5,TFT_96_9,BL,4.44943768526054,1.92061714285714e-06,0.310926806862386,5.2912061046877,5.51499609264573,5.67416634296104,8.7434673106795,-25.7003843933412,2.10621715403992,1.63761142857143e-05,0.306997411819658,27157376.3083661,27157376.3083661,1.48495e-11,-9.99114e-12,-37.8301230067994,-62.4315027824949,0.0001530055,5.634031e-12,1.54,48245.1206036039,-0.090673588593027,49317.1909561767,0,7.711835e-12
2015-10-12 11:50:29,X0_Y5,TFT_96_9,BR,4.82133566055462,1.88830857142857e-06,0.338318783382504,5.22037278416291,5.56715564158518,5.72254938892048,8.82434748460987,-25.7068199818509,2.39741122674366,1.58995428571429e-05,0.283995998038041,17479440.351593,17618163.475379,-2.01301e-11,9.27289e-12,-36.5427788515914,-56.0035594757073,0.0001460825,8.291585e-12,1.52,49995.8814154149,-0.0932698034130943,51101.8312252181,0.125,1.254865e-11
2015-10-12 11:22:51,X0_Y5,TFT_96_9,TL,4.20616070442988,2.06356571428571e-06,0.28997140137769,6.64770192171336,6.45993700417414,6.5915165871189,10.1709746774146,-22.9226378040171,1.56005213724663,1.81155428571429e-05,0.414750180644928,9245274.152167,28838517.1845788,-5.42879e-12,-1.88027e-12,-37.7865182415007,-68.4070776083687,0.000184931,6.412639e-12,1.68,42607.5099550337,-0.0845999447000692,43470.7594815166,0,1.76454e-11
2015-10-12 11:32:05,X0_Y5,TFT_96_9,TR,4.31688782251888,2.04579428571429e-06,0.329896555953727,6.29454911887566,6.35652706231961,6.49841693693402,10.0387598902869,-20.9765371768698,1.63048545560781,1.77778285714286e-05,0.364063577421374,25424040.2422672,26123379.6740102,8.25881e-12,5.43913e-11,-31.4744950517277,-49.2402720569063,0.000178494,6.83273e-12,1.67,43546.6585601218,-0.0898698418083264,44475.424696057,0.125,2.03486e-11
2015-10-12 11:41:14,X1_Y5,TFT_96_9,BL,4.39647962292881,1.91256e-06,0.312431601024587,5.29903205565529,5.49297091966972,5.56365758517751,8.49650411364189,-26.5317036148435,2.10989245783852,1.63398857142857e-05,0.274627189015757,24384775.096655,24404616.7925602,7.74147e-12,-1.43364e-12,-39.068607005343,-61.8256630489082,0.0001529615,6.267728e-12,1.53,48236.1344579992,-0.08668130744483,49433.9992983227,0.125,9.03481e-12
2015-10-12 11:50:29,X1_Y5,TFT_96_9,BR,4.54465615607285,1.90179428571429e-06,0.359216866903411,5.2917138840215,5.51900498061169,5.59633168825074,8.54069550604658,-27.1394081817818,2.3018567781357,1.61573714285714e-05,0.298880157437578,22906651.4558798,22906651.4558798,3.73076e-11,1.48788e-11,-39.7133865652606,-62.5406884267366,0.0001495105,6.526947e-12,1.51,48709.4053777405,-0.0862292154410456,49913.7005858296,0,9.53569e-12
2015-10-12 11:22:51,X1_Y5,TFT_96_9,TL,4.08943041121553,2.07346285714286e-06,0.380303577119894,6.75184809910238,6.52284442579014,6.55952300473589,10.0245953190598,-20.1023055578189,1.50275623386841,1.83139428571429e-05,0.303856689294212,27212684.6030704,27260429.9640246,8.25148e-12,-4.14321e-13,-30.6873291152086,-48.0881300086871,0.0001879225,6.8936e-12,1.7,41903.2872722282,-0.0833078772152422,42830.1188533625,0.125,2.057955e-11
2015-10-12 11:32:05,X1_Y5,TFT_96_9,TR,3.78512586917283,2.05889142857143e-06,0.327258507860082,6.36807714667733,6.17283329474555,6.21765010869508,9.50671310340606,-23.4634068952467,1.60046779447525,1.80406857142857e-05,0.291610834982122,31397785.5437421,33448230.3372956,1.5388e-11,2.81311e-11,-35.5985899237091,-55.0974525256774,0.000181908,5.438494e-12,1.61,42137.7731152485,-0.0829426975953493,43224.1991085455,0,3.04531e-11
