TestDate,UID,Device ID,Site,Vt,gm,Subthreshold,Sat Mobility,Mobility_0.5,Mobility_0.2,Mobility_0.1,Lambda_20,Vt_10,gm_10,Subthreshold_10,On_Off_20x0,On_Off_20xN15,IG_N5,IG_20,Lambda_15,Lambda_10,Idrive,Ileak,VD_Offset,VD_Resistance,VD_Intercept,R_Inf,Hysteresis_S,Ireverse
2015-10-12 14:33:35,X0_Y5,TFT_96_9,BL,6.39380849477825,2.03353142857143e-06,0.30221693746057,6.39224917321947,8.4427966744828,8.67038325813563,13.3734910114697,-8.97003051514601,3.45884001460887,1.86658285714286e-05,0.265108860464922,44688706.1114579,44688706.1114579,1.78915e-11,2.34678e-11,-16.9445945268877,-38.6838023673872,0.0001585705,3.548335e-12,2.01,50167.6713420566,-0.138646799542102,51277.8880702815,-0.125,4.642425e-12
2015-10-12 14:42:46,X0_Y5,TFT_96_9,BR,5.38594813157976,1.72445714285714e-06,0.308548737502059,5.47905245249645,7.92422122506482,8.11739954169765,12.6301204367159,-8.77384280611947,1.8235126246742,1.82563428571429e-05,0.284455508626221,42819297.9444005,42905210.3813062,6.14895e-11,3.18974e-12,-18.0154367573972,-38.6141884329571,0.000164851,3.842214e-12,2.08,49274.921252758,-0.0658825119350919,50044.3086140812,-0.125,4.989755e-12
2015-10-12 14:14:40,X0_Y5,TFT_96_9,TL,11.7589166145948,1.79639085714286e-06,0.322631271855665,5.55875557945569,10.4036865059355,10.1377868177923,15.538047844921,-5.05773811382992,6.65839686707656,1.295904e-05,0.307496937495433,13325405.4253835,13460308.3849719,5.08434e-11,1.68778e-11,-9.29206346557845,-25.5346577059431,8.941415e-05,6.642801e-12,2.64,102633.369626778,-0.0947084681947166,102764.290548999,0.375,7.838195e-12
2015-10-12 14:24:13,X0_Y5,TFT_96_9,TR,10.9363227575636,1.81441942857143e-06,0.281942050266197,5.32706522180191,9.41849075955006,9.41302977574467,14.2650748819649,-6.14508593273757,5.76347389569851,1.32272228571429e-05,0.270147607502289,15489631.8575362,15653660.4449189,2.09329e-11,2.4482e-11,-10.2741207634601,-24.4662102788274,9.75932e-05,6.234529e-12,2.41,89871.9363801166,-0.136576463107754,89387.6234439241,0.25,8.061935e-12
2015-10-12 14:33:35,X1_Y5,TFT_96_9,BL,5.72787079485379,1.70889142857143e-06,0.277526143719699,6.54493979464797,7.67164110367484,7.80989576510279,11.9256377780203,-8.70263571848275,3.4430883339538,1.75866285714286e-05,0.241713546962337,40912862.662055,40912862.662055,1.33497e-11,2.15057e-11,-17.4482647075466,-38.8339074198308,0.000157925,3.860033e-12,2.1,51441.4063142567,-0.0615893469665276,52199.5691442729,-0.125,4.939885e-12
2015-10-12 14:42:46,X1_Y5,TFT_96_9,BR,5.35380278378112,1.74205714285714e-06,0.322370612237755,5.77203699077545,8.31481548293439,8.4271171423381,12.9535671183603,-8.88528775245446,2.2298240168633,1.78830857142857e-05,0.220359121545379,43409683.8565388,43486315.3634062,-1.11182e-11,-2.45252e-12,-18.6572950412838,-41.2454222323708,0.000165022,3.794803e-12,2.08,49341.8865372701,-0.0701362232756573,50205.467172637,-0.125,4.793125e-12
2015-10-12 14:14:40,X1_Y5,TFT_96_9,TL,11.2408231365592,1.61310514285714e-06,0.34656584773616,5.13593323981707,8.15068363139084,7.97067900382122,12.1827678332554,-4.99858253631977,6.09863538468473,1.22644342857143e-05,0.51778368522106,12123228.6642653,12190651.5668852,-9.07917e-12,3.17011e-11,-9.49768075764192,-20.4042232908171,8.93585e-05,7.330084e-12,2.54,101394.759188527,-0.11837808675888,101270.573985395,0.375,9.130675e-12
2015-10-12 14:24:13,X1_Y5,TFT_96_9,TR,10.6969850570785,1.77616571428571e-06,0.316633981616141,5.3086723843549,8.75635675998386,8.72504611022458,13.1624274467131,-5.0365920413654,5.54853406601347,1.33413942857143e-05,0.494862890689581,19466227.5956192,19537988.3991983,9.27118e-12,1.69179e-11,-12.3401496302748,-27.2822078175649,0.00010008485,5.122577e-12,2.42,90190.7715871181,-0.127932169962716,89556.4321708986,0.375,7.084295e-12
