TestDate,UID,Device ID,Site,Vt,gm,Subthreshold,Sat Mobility,Mobility_0.5,Mobility_0.2,Mobility_0.1,Lambda_20,Vt_10,gm_10,Subthreshold_10,On_Off_20x0,On_Off_20xN15,IG_N5,IG_20,Lambda_15,Lambda_10,Idrive,Ileak,VD_Offset,VD_Resistance,VD_Intercept,R_Inf,Hysteresis_S,Ireverse
2015-10-12 13:11:47,X0_Y5,TFT_96_9,BL,6.5621093522434,1.91136e-06,0.341771017451785,5.75545739323723,8.74438148072572,9.00078451326846,13.8479069632295,-4.3242334975195,2.72841546848843,1.74070857142857e-05,0.290428862959586,70178660.463899,70179040.4579364,8.76635e-12,1.78913e-11,-9.7233045685356,-27.5100082456083,0.000155531,2.216203e-12,2.3,53434.0771079205,-0.139995297777236,54394.9340927188,0,3.550375e-12
2015-10-12 13:20:58,X0_Y5,TFT_96_9,BR,6.06200686088873,2.05132571428571e-06,0.336059663352961,6.11654418631335,9.10851893963711,9.3593042331155,14.4848372836447,-4.68171201575781,2.52674232425056,1.89194285714286e-05,0.322917572993316,25469486.0896544,58640506.290583,1.13012e-11,4.62803e-11,-9.27369647936668,-22.721709944985,0.000169529,2.890988e-12,2.22,48427.5055863352,-0.145541014811841,49565.762110854,-0.125,4.175335e-12
2015-10-12 12:52:47,X0_Y5,TFT_96_9,TL,11.819942469083,1.81369257142857e-06,-105.964798486986,5.55122592240344,15.5555942480463,15.1005806844953,22.997824091365,-6.02123244818071,6.59916056232772,1.30319885714286e-05,0.592456830961516,11301702.3163014,11429894.4246586,5.72494e-12,3.10722e-11,-11.6717123029041,-32.7158862181994,9.01213e-05,7.884701e-12,2.64,92717.8277633002,-0.0603795862467815,92723.9808100006,0.25,7.423109e-09
2015-10-12 13:02:23,X0_Y5,TFT_96_9,TR,10.1873254626821,1.86997714285714e-06,0.297940555771541,5.22625974105496,10.3324335357653,10.3839922999078,15.7851251449946,-8.40341800837578,4.80647291568732,1.44219771428571e-05,0.280957573827349,20140472.9191241,20321826.6087112,2.04259e-11,2.34677e-11,-17.1951179764656,-42.4316712518023,0.0001096025,5.393339e-12,2.24,76446.8233949951,-0.12257190343998,76138.1495784066,0.25,7.226695e-12
2015-10-12 13:11:47,X1_Y5,TFT_96_9,BL,6.48299954686799,2.02866285714285e-06,0.366628389426283,5.68010553179703,9.33374296483818,9.4350480956852,14.4212278706333,-4.03569057664105,2.17522772664888,1.85443428571429e-05,0.284088192104143,60123340.0611504,60673365.6874398,-1.31578e-11,9.27124e-12,-8.45522971289733,-22.9286023740948,0.000164313,2.708157e-12,2.3,50558.2469659711,-0.1403446519592,51578.1881685419,0,3.807425e-12
2015-10-12 13:20:58,X1_Y5,TFT_96_9,BR,5.88268925792221,2.05225142857142e-06,0.310700997670268,6.07063719815483,9.00918812502654,9.08649285300095,13.9188450670781,-5.11900606548864,2.35860146148634,1.88986285714286e-05,0.248949561195786,59037565.3533168,61239628.4528966,2.50734e-11,1.38591e-11,-9.75384626110617,-23.0251174609589,0.000171469,2.799968e-12,2.19,47584.7446435111,-0.142001088776603,48784.2694235968,-0.125,9.23893e-12
2015-10-12 12:52:47,X1_Y5,TFT_96_9,TL,11.550899765802,1.86612228571429e-06,0.398705940174559,5.22526388197115,11.1013010666902,10.6891880669867,16.3602499039934,-6.54058254552135,5.66124406675404,1.35859085714286e-05,0.457182988612607,10209652.3077683,10234657.3881689,-1.94283e-12,3.37402e-11,-12.1581294818184,-32.531965901471,9.75509e-05,9.531428e-12,2.58,92635.6896143033,-0.0701072098584041,92575.6966572288,0.25,1.05507e-11
2015-10-12 13:02:23,X1_Y5,TFT_96_9,TR,10.0313490765307,1.91825142857143e-06,0.295647390482494,5.34931752610955,10.6913183510735,10.6675045209835,16.2007793577299,-9.10714717172496,4.66939586893168,1.49211885714285e-05,0.460458933962851,22556776.8937492,22774025.0587423,1.33494e-11,1.02909e-11,-17.6537823317109,-42.584865295051,0.000114263,5.017251e-12,2.21,73118.5061725164,-0.115344316163376,72892.9355839153,0.25,6.66387e-12
